" Labor's dismal record on forums - Liberal Party of Australia Click 'Like' if you agree that the Gillard Government's economic forum will just be another Labor talkfest If history is any judge the Gillard Government’s Economic Forum will end in failure.    Let’s observe the history:-  The 2020 Summit promised a full review of the taxation system. The subsequent Henry Review cost $10 million, held public forums in all capital cities, received over 1500 submissions..... " 	agree; australia; click; cost; economic; full; gillard; labor; liberal; party; public; record
" The Coalition's Plan for Stronger Communities: Tony Abbott Speech - Liberal Party of Australia Landmark Speech today\n\nhttp://www.liberal.org.au/Latest-News/2012/06/08/The-Coalition-s-Plan-for-Stronger-Communities.aspx We will renew reconciliation by adopting more imaginative ways to include Aboriginal people in the mainstream economy... " 	abbott; australia; liberal; party; people; plan; speech; stronger; tony; ways
" This Government is utterly incompetent when it comes to protecting our borders  People smugglers are operating from inside Australia after coming as asylum seekers. " 	australia; coming; government; people
" Divided government leaves door open for people smugglers - Liberal Party of Australia 'LIKE\" this if you agree that the divided and dysfunctional Labor government is more focused on its own internal battles than securing our borders. The arrival of another illegal boat, with 88 people on board, is being met by a divided and dysfunctional government that cannot even agree with itself on immigration, Shadow Minister for Immigration and Citizenship, Scott Morrison and Shadow Minister for Justice, Customs and Border Protection... " 	agree; australia; border; government; illegal; immigration; labor; liberal; minister; morrison; party; people; scott; shadow
" 70 years ago today Seventy years ago today Sir Robert Menzies delivered his Forgotten People broadcast. null " 	ago; null; people; today
" Cover Photos  null " 	null
" Carbon Tax impact on Australian textile industry: Tony Abbott  null " 	abbott; australian; carbon; impact; null; tax; tony
" Post Budget Address, National Press Club: Joe Hockey  http://www.liberal.org.au/Latest-News/2012/05/16/Post-Budget-Address.aspx " 	budget; hockey; joe; national; post; press
" Carbon Tax Impact on Food Industry: Tony Abbott & Alan Tudge  . " 	abbott; carbon; impact; tax; tony
" Leader of the Opposition's Address In Reply, Parliament House, Canberra Watch Tony Abbott's Address in Reply http://www.liberal.org.au/Latest-News/2012/05/10/Leader-of-the-Oppositions-Address-In-Reply-Parliament-House-Canberra.aspx The Hon Tony Abbott MHR " 	abbott; address; canberra; leader; parliament; tony; watch
" Leader of the Opposition's Address In Reply, Parliament House, Canberra - Liberal Party of Australia Tony Abbott's Address in Reply The job, Madam Deputy Speaker, of every member of this parliament is to help shape a better Australia... " 	address; australia; better; canberra; help; leader; liberal; member; parliament; party; tony
" You can't trust this Budget. It's full of deceit. Click 'Like' if you agree that you can't trust Labor's Budget Not even a mention of the Carbon Tax in the Budget Speech, yet it's the most crippling thing to hit this country in the years ahead. $300 billion debt ceiling. " 	agree; billion; budget; carbon; click; country; debt; full; hit; tax; trust
" Liberal Party of Australia A reminder to come and join our live blog at 11am to discuss the Budget with Mathias Cormann, Shadow Assistant Treasurer null " 	australia; blog; budget; discuss; liberal; live; null; party; shadow
" Just the facts, Julia Just the facts, Julia null " 	julia; null
" Joint media statement from Joe Hockey & Andrew Robb: Labor Must Not Lift $250 Billion Debt Ceiling b  The Coalition today calls on the government to rule out using the Budget Appropriations Bills to raise the $250 billion Commonwealth debt ceiling by stealth.         Wayne Swan must confirm if the government is planning to again lift his record debt limit and if so commit to presenting any proposal.... " 	andrew; billion; budget; coalition; debt; government; hockey; joe; labor; record; swan; today; wayne
" Three more boats as financial year arrivals highest on record - Liberal Party of Australia  The arrival of the latest illegal boat with 68 people on board is the third in 24 hours and means this is the biggest financial year for arrivals on illegal boats on record, Shadow Minister for Immigration and Citizenship, Scott Morrison and Shadow Minister for Justice and Customs, Michael Keenan... " 	arrivals; australia; biggest; boat; illegal; immigration; latest; liberal; minister; morrison; party; people; record; scott; shadow; year
" Labor will cook the books in this year's Budget Click 'Like' if you agree that Labor will cook the books in this year's Budget . " 	agree; budget; click; labor
" PM Julia Gillard: Who do you trust? IN CASE YOU MISSED IT....\nMake sure you 'LIKE\" and 'SHARE\" this  if you agree that next week's Labor Budget is built on a carbon tax lie... null " 	agree; budget; carbon; julia; labor; null; pm; sure; tax
" Nothing's changed  It has been very clear to most Australians for some time what Julia Gillard needed to do in relation to both Craig Thompson and Peter Slipper. " 	gillard; julia; peter
" 300 illegal boat arrivals under Labor – and they just keep coming  300 boats have now arrived illegally in Australia since Labor came to office, bringing more than 16,700 illegal arrivals. " 	arrivals; australia; boat; coming; illegal; labor
" Tony Abbott Address to the Liberal Party of Australia - Victorian Division http://www.youtube.com/watch?v=tyKmITzLzdM Victoria " 	abbott; address; australia; liberal; party; tony
" The Talented Mr Shorten  null " 	mr; null
" 299th Boat Arrives as Labor Consumed by Scandal - Liberal Party of Australia 'LIKE\" this if you agree that Labor's soft border protection policies are causing more and more illegal boat arrivals. The arrival of another illegal boat, with 52 people on board, is the 299th to arrive on Labor’s watch, leaving a distracted Labor Government consumed by scandal on the cusp of yet another milestone of failure on border protection, Shadow Minister for Immigration and Citizenship, Scott Morrison and..... " 	agree; australia; boat; border; failure; government; illegal; immigration; labor; liberal; minister; morrison; party; people; protection; scott; shadow
" Leader of the Opposition: Statement on Peter Slipper - Liberal Party of Australia  The Speaker is the presiding officer of the House of Representatives and is responsible for the orderly conduct of the House and the maintenance of standards of behaviour and integrity.         It is a very senior position within our Parliament and an office that should command respect.         It..... " 	australia; house; leader; liberal; parliament; party; peter
" Tony Abbott:  'The Coalition's Plan for a Cleaner Environment'  Today, Tony Abbott gave a landmark speech outlining the Coalition’s plan for a cleaner Australian environment. " 	abbott; australian; plan; speech; tony
" $160,000 Payment to Thomson Should Have Been Disclosed - Liberal Party of Australia  The revelation that Craig Thomson received a secret $160,000 payout from the Health Services Union in September 2010 partly as a defamation settlement, three years after he left the union, adds to the stench surrounding this whole Thomson matter.                  Why does the Prime Minister continue... " 	australia; health; liberal; minister; party; prime
" Manufacturers to be hit by toxic carbon tax in 10 weeks: Tony Abbott  World's biggest carbon tax introduced at the worst possible time. " 	abbott; biggest; carbon; hit; tax; tony; worst
" New Leader but the Greens still hold the power 'Like' this if you agree that while Labor is in government, the Greens hold the real power. The Greens might have a new Leader but that does not change the fact that they continue to hold the real power in government.  \tChristine Milne and Bob Brown both signed the deal that helped Labor form government.  \tChristine Milne will continue the Greens’ attacks on Australian families through the... " 	agree; australian; change; continue; deal; families; greens; labor; leader; power; real
" NSW Power Bills Up Due To Carbon Tax - Liberal Party of Australia  New South Wales families and businesses will pay an average 16 per cent increase in their electricity bills, with half being attributed to the Carbon Tax.                  The Independent Pricing and Regulatory Tribunal (IPART) has released its draft determination on the power price rises to apply..... " 	australia; carbon; electricity; families; liberal; party; pay; power; price; tax
" Boat arrivals double in 2012 as 255 more people arrive - Liberal Party of Australia 'LIKE' this if you agree that Labor's soft border protection policies are resulting on more boat arrivals. The arrival of 255 people overnight on two illegal boats means boat arrivals are up more than 100% so far in 2012, Shadow Minister for Immigration and Citizenship, Scott Morrison and Shadow Minister for Justice, Customs and Border Protection, Michael Keenan said today.                  “Labor have..... " 	agree; arrivals; australia; boat; border; illegal; immigration; liberal; minister; morrison; party; people; protection; scott; shadow
" Government can make savings start by axing carbon tax ads - Liberal Party of Australia  The Gillard Government spent $16.8 million on media placement or ‘media buy’ for carbon tax advertising in the second half of last year... " 	australia; carbon; gillard; government; liberal; million; party; tax
" 150 boat arrivals and 150 policy failures under PM Gillard - Liberal Party of Australia  The illegal arrival of the 150th boat since Julia Gillard became Prime Minister, with 84 people on board, is her 150th policy failure and exposes the deceit of her promise to smash the people smuggling trade before the last election, Shadow Minister for Immigration and Citizenship, Scott Morrison... " 	arrivals; australia; boat; failure; gillard; illegal; immigration; julia; liberal; minister; party; people; pm; policy; prime; promise; scott; shadow
" The Carbon Tax is a Tax Mr Combet - Liberal Party of Australia  This morning the Climate Change Minister, Greg Combet, denied that the Carbon Tax is a tax.It is a tax, it has always been a tax, and it will always be a tax.Even Prime Minister Julia Gillard admitted it was a tax – despite going to the election saying there would be no Carbon Tax under the... " 	australia; carbon; change; election; gillard; julia; liberal; minister; mr; party; prime; tax
" Cost of Living - Liberal Party of Australia How Labor is driving up your cost of living. Discuss and share ideas about the topics that matter most to your future. Read, learn about and communicate with your local electorate representative. Find ways that you can get involved with the Liberal Party of Australia. " 	australia; communicate; cost; discuss; electorate; ideas; involved; labor; learn; liberal; local; matter; party; share; topics; ways
" Power and Gas Bills Must Detail Carbon Tax - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/03/29/Power-and-Gas-Bills-Must-Detail-Carbon-Tax.aspx Prime Minister Julia Gillard must insist that electricity and gas companies include details of the Carbon Tax in their bills to Australian families.The Coalition has written to the Prime Minister requesting that she ensure the electricity and gas retailers insert a line item in bills to households..... " 	australia; australian; carbon; coalition; details; electricity; gillard; julia; liberal; minister; party; power; prime; tax
" PM Julia Gillard: Who do you trust? 'Like' this if you agree that Julia Gillard can't be trusted null " 	agree; gillard; julia; null; pm
" Productivity Commission Review of Childcare - Liberal Party of Australia  Access to flexible and affordable child care is a key component of increasing choice, workforce participation and national productivity.    Up to 70,000 Australian women cannot access employment as they cannot find suitable child care. In many cases, this occurs because the child care options... " 	australia; australian; liberal; national; party
" Carbon tax will worsen your already high power prices 'Like' this if you agree that Labor is compounding the world's highest electricity prices with the world's biggest carbon tax. Labor is compounding the world's highest electricity prices with the world's biggest carbon tax. Tony Abbott and Christopher Pyne moving a motion in Question... " 	abbott; agree; biggest; carbon; electricity; labor; power; tax; tony
" Labor Waste, Debt and Deficit Labor's unprecedented record of waste, debt and deficit With new reports of waste, once again we see that Labor can't be trusted with money. Andrew Robb in Question Time today. " 	andrew; debt; labor; question; record
" Leader of the Opposition's Transcript - Interview with Paul Henry, Breakfast, Ten Network - Liberal.  Subjects: Julia Gillard’s carbon tax; electricity prices; Julia Gillard’s mining tax; Queensland election.                  E&OE……………………….…………………………………………………………………                  PAUL HENRY:                  Mr Abbott, good morning to you.                   TONY ABBOTT:                  Good..... " 	carbon; electricity; julia; leader; mining; mr; network; tony
" Carbon tax set to destroy innovation - Liberal Party of Australia  Bloomberg has confirmed what the Coalition has been saying from the beginning – that the carbon tax will kill innovation and will not achieve emissions reductions.    As reported in The Australian today, Bloomberg New Energy Finance briefed the Australian Industry Greenhouse Network last week on... " 	australia; australian; carbon; coalition; industry; liberal; network; party; tax; week
" Future fund leadership http://www.youtube.com/watch?v=u-iAPeEXRoI The Government again is struggling with dishonesty " 	future; government
" Labor's toxic health agenda http://www.youtube.com/watch?v=K2z3XSgR8n8 Labor's cuts to the Private Health Insurance Rebate will hit ALL Australians. Tony Abbott & Peter Dutton " 	abbott; health; hit; peter; tony
" Labor just doesn't get small business: Tony Abbott & Greg Hunt 'Like' this if you agree that Labor just doesn't get small business.\n Business needs certainty. This Labor has form when it comes to pulling the rug out from small business - home insulation, live cattle trade and now twice wit... " 	abbott; agree; business; home; labor; live; tony
" Labor Government and Business Confidence http://www.youtube.com/watch?v=PfqrXZNt0Aw null " 	business; government; labor; null
" $30 Billion Carbon Tax Hit to Australian Economy - Liberal Party of Australia The cost of the Carbon Tax to Australia’s economy will hit $30 billion in just the first six years according to a new report by the Centre for Independent Economics. The cost of the Carbon Tax to Australia’s economy will hit $30 billion in just the first six years according to a new report by the Centre for Independent Economics.    The report confirms the Carbon Tax will have a major negative impact on Australia’s economy and on household income.    The report.... " 	australia; australian; billion; carbon; cost; economy; hit; impact; liberal; party; report; tax
" The Coalition's Plan for a Stronger Economy: Tony Abbott Building a stronger economy is the foundation of the Coalition’s positive agenda for building a better Australia. null " 	abbott; better; economy; null; plan; positive; stronger; tony
" Skype sex scandal - Miniser Stephen Smith should tell all http://www.youtube.com/watch?v=afyvOAM0tbk Stephen Smith should offer a full and unreserved apology to Commodore Bruce Kafer. The level of distrust between the Minister and the Department of Defence i... " 	full; minister
" Craig Thomson MP - Fair Work Australia refuses to cooperate with police http://www.youtube.com/watch?v=p8fHjeFrLLQ Fair Work Australia has told Victorian police it will not assist their investigation of Labor MP Craig Thomson, in line with its earlier refusal to speak to ... " 	australia; fair; labor; mp; work
" Hospitals Hit with Multi Million Dollar Carbon Tax Bill - Liberal Party of Australia  Australians sick in hospital will even be paying the Carbon Tax.    It’s been revealed hospitals are facing a multi-million dollar Carbon Tax bill which is effectively a tax on hospital beds.    According to a report prepared for the Victorian Health Department, the cost to the states hospitals will... " 	australia; bill; carbon; cost; health; hit; liberal; million; party; report; tax
" Another boat arrival, another Labor excuse - Liberal Party of Australia  The arrival of 26 more people on another illegal boat this evening, taking this year’s total to more than 1,200 arrivals in 15 boats, has been welcomed with more Labor excuses, Shadow Minister for Immigration and Citizenship, Scott Morrison and Shadow Minister for Justice, Customs and Border... " 	arrivals; australia; boat; illegal; immigration; labor; liberal; minister; morrison; party; people; scott; shadow
" Carbon tax won't work - just ask Bob Brown http://www.youtube.com/watch?v=YfLr2GpEUL4 On 7.30 last night Bob Brown admitted: \"I flew over their potential mine sites in central Queensland last week with Larissa Waters and you know either of tho... " 	carbon; tax; week; work
" Agriculture and Australia's Economy: Tony Abbott http://www.youtube.com/watch?v=uZaOARJR59Y null " 	abbott; null; tony
" Coalition committed to military superannuation reform - Liberal Party of Australia  The Coalition has recommitted itself to the fair indexation of Defence Force Retirement Benefit (DFRB) and the Defence Force Retirement and Death Benefit (DFRDB) military superannuation pensions.We will keep faith with those who have served and protected Australia.The Coalition’s signed pledge will.... " 	australia; coalition; fair; liberal; party; reform
" LNP 2012 Queensland State Campaign Launch: Tony Abbott - Liberal Party of Australia  We have an incompetent and untrustworthy government in Brisbane, but we also have an incompetent and untrustworthy government in Canberra... " 	abbott; australia; campaign; government; liberal; party; tony
" Julia Gillard's latest reshuffle - Liberal Party of Australia  Labor's answer to the New South Wales factional disease is to bring to Canberra the man who started it all, Bob Carr... " 	australia; canberra; julia; latest; liberal; party
" Labor's scrapping of the Solar Hot Water Rebate Scheme http://www.youtube.com/watch?v=H8VD7r2RvfU This has put thousands of jobs at risk and is a repeat of Peter Garrett's sudden closure of the solar panels rebate. Solar hot water is a real and practical ... " 	jobs; peter; real
" Faceless men are more in charge than ever - Ministerial Appointment http://www.youtube.com/watch?v=eLiJDTodc-A Yesterday the faceless men vetoed a planned ministerial appointment by a weakened Julia Gillard. PM can't even choose her own Foreign Affairs Minister. " 	julia; pm; yesterday
" Carbon Tax pain even greater than predicted - Liberal Party of Australia  An explosion in electricity prices looms as the injury caused by the carbon tax is predicted to be far greater to industry than Government predictions, leaving any planned compensation as grossly inadequate... " 	australia; carbon; electricity; government; industry; liberal; party; tax
" Labor Shuts Down Solar Hot Water Rebates - Liberal Party of Australia  Shadow Minister for Climate Action, Environment and Heritage, Greg Hunt, says Labor has committed solar vandalism by shutting down the solar hot water rebate scheme, after the shops have shut today for business... " 	australia; environment; labor; liberal; minister; party; shadow; today
" Mark Arbib http://www.youtube.com/watch?v=ARM2EHgaS2g If Mark Arbib has had to resign to heal the party, what about all the other faceless men that were part of the coup against Kevin Rudd in June 2010? " 	kevin; rudd
" Coalition's Online Safety Working Group The Coalition's Online Safety Working Group have established a Facebook page - keep up to date on their activities by 'Liking' their page. null " 	null; online; safety
" Lemons never change their spots If you think the Labor faceless men are at it again, then make sure you 'Like' or 'Share' this... null " 	change; labor; null; sure; think
" Labor's carbon tax - 12 months of deceit Twelve months ago today, Labor broke faith with the Australian people and announced the world’s biggest carbon tax. null " 	ago; announced; australian; biggest; carbon; labor; months; null; people; tax
" Resignation of Kevin Rudd - Liberal Party of Australia  Kevin Rudd has confirmed two things - that the faceless men are running the Labor Party and that the instability at the top of this government is damaging our country.  Kevin Rudd's statement tonight confirms that this government is unworthy to continue in office.Only the Coalition can provide the..... " 	australia; coalition; continue; government; kevin; labor; liberal; party; provide; rudd
" Halfway to Nowhere  In the 18 months since the last election, Gillard Labor has become even more divided and dysfunctional than ever and Australian families are paying a high price for Labor’s incompetence. " 	australian; families; gillard; labor; months; price
" Labor's welcome mat policies drive surge in boat arrivals - Liberal Party of Australia Click 'Like' if you agree that a Labor Party at war with itself will never be able to make the tough but necessary decisions required to secure Australia’s borders Almost 1,000 people have arrived so far this year, more than three times the 326 who arrived in the same period last year... " 	agree; arrivals; australia; boat; click; labor; liberal; party; people; secure
" PM Must Release Full Home Insulation Report - Liberal Party of Australia  Once more the Government has been caught out covering up the pink batts fiasco and has clearly not learnt anything from its mistakes... " 	australia; full; government; home; insulation; liberal; party; pm; release; report
" Labor's education means test means higher fees http://www.youtube.com/watch?v=462NW150Kpk Christopher Pyne - Shadow Minister for Education " 	minister; shadow
" Gonski Review: Christopher Pyne Doorstop http://www.youtube.com/watch?v=7Nt_sLqj7Iw null " 	null
" Manufacturing under additional pressure - Carbon Tax http://www.youtube.com/watch?v=Dsh2XaxmUqE\n Australians need changes of policies not just changes of Labor leadership " 	carbon; labor; tax
" Bombing of Darwin Day  null " 	null
" Labor's Private Health Insurance Ripoff:Tony Abbott  null " 	abbott; health; null
" Labor's betrayal of families is hurting more than ever Julia Gillard and her promises: what's next? Private Health Insurance Rebate. Millions of everyday Australians -- including pensioners and low income earners - now face an additional 10% hit on their he... " 	families; gillard; health; hit; julia
" So much for shopping around - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/02/13/So-much-for-shopping-around.aspx Wayne Swan recently dismissed customer concerns about interest rates by claiming unhappy customers can find a better deal elsewhere... " 	australia; better; concerns; deal; interest; liberal; party; swan; wayne
" I will be 110 years old before Labor's debt will be paid off 'Share' this if you agree with Wyatt. Wyatt Roy in Question Time today. Authorised by Wyatt Roy MP, Canberra. " 	agree; debt; question
" Private Health Insurance Rebate - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/02/09/Private-Health-Insurance-Rebate.aspx Today the Gillard Government has broken another promise and brought back into the Parliament legislation that will make private health insurance more expensive for 2.4 million Australians... " 	australia; broken; gillard; government; health; liberal; million; parliament; party; promise; today
" Jobs & Private Health Insurance Rebate: Tony Abbott http://www.youtube.com/watch?v=aahiQCIJWEE Just as Julia Gillard whacks you with a carbon tax, she's also happy to hit you with a price rise for your health insurance. Julia Gillard has breached the t... " 	abbott; carbon; gillard; health; hit; jobs; julia; price; tony
" Fair Work Australia's 4th year investigation into Craig Thomson Click 'Like' if you agree that it has taken an absurd amount of time for Fair Work Australia to investigate serious allegations against Craig Thomson Christopher Pyne and Julie Bishop in Question Time today. " 	agree; australia; click; fair; julie; question; work; year
" Australia Day Riot http://www.youtube.com/watch?v=B8zCKhP7CwI Christopher Pyne and Scott Morrison in Question Time today. " 	australia; morrison; question; scott
" Coalition Joint Party Room Meeting: Tony Abbott http://www.youtube.com/watch?v=82g6I3zMzl4 The Coalition will restore hope, reward and opportunity for all Australians The Gillard Government is weak and incompetent, divided and dysfunctional. " 	abbott; coalition; gillard; government; opportunity; party; tony
" Interest rates higher under Labor - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/02/05/Interest-rates-higher-under-Labor.aspx Under the Coalition, the average standard variable mortgage rate was 24 basis points lower than Labor... " 	australia; interest; labor; liberal; party
" Real Wages Fall Under Carbon Tax - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/02/06/Real-Wages-Fall-Under-Carbon-Tax.aspx Real wages for Australian workers will fall under a Carbon Tax according to Treasury’s own figures.    Analysis of the Treasury modelling reveals workers will lose not just when the Carbon Tax starts in July but the fall in real wages will continue through to 2050.    The Treasury figures show the..... " 	australia; australian; carbon; continue; liberal; party; real; tax
" Small & medium business will be punished by Labor's carbon tax http://www.liberal.org.au/Latest-News/2012/02/03/Tony-Abbott-Doorstop.aspx\n\n Julia Gillard's carbon tax; aviation ticketing increase; Craig Thomson; Queensland and NSW floods; job losses; ALP leadership http://www.liberal.org.au/Lates... " 	business; carbon; julia; tax
" Gillard sugar coating can't hide shameful record - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/02/01/Gillard-sugar-coating-can-t-hide-shameful-record.aspx\n Labor has delivered the four biggest budget deficits in Australian history with a cumulative total of $167 billion... " 	australia; australian; biggest; budget; gillard; labor; liberal; party; record
" My Plan for a Stronger Economy, a Stronger Australia http://www.youtube.com/watch?v=oC9xAc7IZ1U Tony Abbott - My vision for Australia is to restore hope, reward and opportunity by delivering lower taxes, better services, more opportunities for work and ... " 	abbott; australia; better; opportunity; plan; stronger; tony; work
" My Plan for a Stronger Economy and a Stronger Australia - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/31/My-Plan-for-a-Stronger-Economy-and-a-Stronger-Australia.aspx\n My vision for Australia is to restore hope, reward and opportunity by delivering lower taxes, better services, more opportunities for work and stronger borders... " 	australia; better; economy; liberal; opportunity; party; plan; stronger; work
" Another talkfest, another tax hike? - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/30/Another-talkfest-another-tax-hike.aspx Wayne Swan’s announcement of a superannuation roundtable is another attempt by the government to use a talkfest to impose newer and higher taxes on the Australian public.Swan’s Henry Tax Review, itself an outcome of the 2020 Summit, left Australia with an investment and job killing mining tax.The... " 	australia; australian; government; liberal; mining; party; tax; wayne
" Albo, you're no Michael Douglas 'Like' this if you agree that Labor is devoid of ideas null " 	agree; ideas; labor; null
" Australia Day vs Invasion Day - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/25/Australia-Day-vs-Invasion-Day.aspx Media reports today suggest that Peter Garrett wants Australian school students to be taught that Australia Day is also Invasion Day.“Australia Day is not simply a day to mark the arrival of the First Fleet. In its historical context that is the day the colony of New South Wales was founded,” said..... " 	australia; australian; garrett; liberal; party; peter; today
" Border Protection Policy: Scott Morrison http://www.youtube.com/watch?v=D6RcvoLwEuk\n Labor has demonstrated it can't be trusted on deals and can't be trusted on our borders. " 	border; labor; morrison; protection; scott
" Tanunda: Tony Abbott http://www.liberal.org.au/Latest-News/2012/01/20/Tony-Abbott-Doorstop.aspx It was great to ride for the Cancer Council and I feel very thrilled that people have sponsored me to the tune of almost $14,000. That's money that will go t... " 	abbott; money; people; tony
" Shorten’s Hear no evil, See no evil, Speak no evil approach will do damage - Liberal Party of Austra http://www.liberal.org.au/Latest-News/2012/01/20/Shorten-s-Hear-no-evil.aspx Mr Shorten is deluded if he thinks that there are no problems with the Fair Work Act... " 	fair; liberal; mr; party; work
" Constitutional Recognition of Indigenous Australians: Tony Abbott - Liberal Party of Australia  Since 2007 it has been Coalition policy to hold a referendum on the addition to the Constitution of a preamble recognising Indigenous Australians. We also support the repeal of obsolete racially discriminatory provisions... " 	abbott; australia; coalition; liberal; party; policy; support; tony
" Labor falls short on job creation - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/19/Labor-falls-short-on-job-creation.aspx No new jobs - now is the worst time to introduce the world's biggest carbon tax... " 	australia; biggest; carbon; jobs; labor; liberal; party; worst
" http://www.liberal.org.au/Latest-News/2012/01/18/Fourth-boat-arrival-for-2012-is-a-warning-that-Labo Tough measures are the only way to send the message to people smugglers that Australia will no longer tolerate them being in charge over who comes to Australia null " 	australia; message; null; people
" Victorian job losses sign of more to come - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/17/Victorian-job-losses-sign-of-more-to-come.aspx The announcement that more than 30 jobs are to go from a Victorian company is further confirmation of the devastating impact the Carbon Tax will have on the job security of Australian workers.Smallgoods producer Don KRC in Castlemaine has announced that 31 jobs in its logistics section will no... " 	announced; australia; australian; carbon; impact; jobs; liberal; party; tax
" Mandatory pre-commitment would be very expensive and it won't work http://www.youtube.com/watch?v=Hae7p8dzVIY\n It would also seriously damage our clubs, putting jobs at risk and undermining the role clubs play in the community. The Labor Party is deeply divided on thi... " 	jobs; labor; party; work
" Brian Loughnane interview on SkyNews http://www.youtube.com/watch?v=2k-5JC05TAI Federal Director, Liberal Party of Australia. The Coalition is committed to economic growth. Judge Labor on its track record, not its rhetoric. " 	coalition; economic; federal; labor; liberal; party
" Brian Loughnane Speech to 2012 YL National Convention - Liberal Party of Australia  Remarks by Brian Loughnane, Federal Director of the Liberal Party of Australia to the Young Liberal Movement National Convention 2012... " 	australia; federal; liberal; national; party; speech
" Indonesian Live exports cannot be replaced by boxed meat - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/12/Indonesian-Live-exports-cannot-be-replaced-by-boxed-meat.aspx Banning live exports was one of the worst economic decisions ever made by the Government - only eclipsed by the carbon tax... " 	australia; carbon; economic; government; liberal; live; party; worst
" Taxpayers foot bill for carbon tax bureaucracy - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/13/Taxpayers-foot-bill-for-carbon-tax-bureaucracy.aspx Not only will Australians will be hit by the carbon tax through electricity and other price rises, but as taxpayers they'll also foot a multi-billion dollar bill for the bureaucracy behind Labor's carbon tax... " 	australia; bill; carbon; electricity; hit; liberal; party; price; tax
" Wholesale confusion in Retail Sector leads to workers worse off - Confirms Opposition concerns - Lib http://www.liberal.org.au/Latest-News/2012/01/10/Wholesale-confusion-in-Retail-Sector-leads-to-workers-worse-off.aspx\n There is still a huge level of confusion with Labor's so-called 'modern awards' two years after implementation... " 	concerns; opposition
" Move towards autonomy welcomed - Liberal Party of Australia http://www.liberal.org.au/Latest-News/2012/01/10/Move-towards-autonomy-welcomed.aspx\n NSW - Autonomy frees schools from bureaucratic shackles and enables greater engagement with communities and tailored initiatives to improve education at the coal-face... " 	australia; liberal; party
" Tony Abbott's 2012 New Year Message  http://www.liberal.org.au/Latest-News/2011/12/31/Tony-Abbott-s-2012-New-Year-Message.aspx " 	message; tony; year
" A Christmas Message from Tony Abbott http://www.youtube.com/watch?v=tuzwcFzdtsw null " 	abbott; christmas; message; null; tony
" Coalition support for the Primary Connections Science Education Programme - Liberal Party of Austral  A Coalition government will provide $2 million to complete the Primary Connections science education programme.Primary Connections: Linking science with literacy has been a very effective programme for the promotion of science in primary schools since it commenced under the Howard Government in 2004... " 	coalition; government; liberal; million; party; provide; support
" Tragedy off the coast of Java, Indonesia - Liberal Party of Australia  The Coalition is profoundly saddened at reports of a further tragedy off the coast of Java involving an overcrowded vessel believed to be carrying asylum seekers to Australia... " 	australia; coalition; liberal; party
" Labor's newest Minister, Julie Collins, talks tax Click 'Share' to make sure your friends know about Labor's newest Minister Julie Collins is now responsible for Government departments with multi-billion dollar budgets. " 	click; friends; government; julie; minister; sure; tax
" Minister defends Gillard's reshuffle plans 'Like' this if you agree that Gillard, Rudd and Labor are more focused on their own internal battles rather than developing the plans necessary to strengthen our economy, secure our borders and get Australia back on track The Opposition is taking aim at Kevin Rudd's role in Julia Gillard's front bench ahead of a Cabinet reshuffle early next week. " 	agree; australia; julia; kevin; labor; minister; opposition; rudd; secure
" Border protection; Peter Slipper; Australia Network tender: Tony Abbott interview with Ray Hadley, R http://www.liberal.org.au/Latest-News/2011/12/07/Tony-Abbott-interview-with-Ray-Hadley.aspx Offshore processing at Nauru, temporary protection visas and the option of turning boats around where it’s safe to do so’... " 	abbott; australia; border; network; peter; protection; safe; tony
" WARNING SIGNS AT THE NBN | Malcolm Turnbull MP http://www.malcolmturnbull.com.au/media/speeches/warning-signs-at-the-nbn/ 6 December 2011 I want to provide an update on the Labor Government’s National Broadband Network and the Coalition’s alternative approach to " 	broadband; labor; mp; national; network; provide
" Network tender caught in tit for tat feud The sorry tale surrounding the Prime Minister's corruption of the $223 million tender process for the Australia Network tender is evidence that when faced with a choice between a principled course of action and an unprincipled one, the Prime Minister heads for the unprincipled path. Network tender caught in tit for tat feud " 	action; australia; million; minister; network; prime
" Australia Network tender another victim of the Gillard – Rudd feud. | Malcolm Turnbull MP http://www.malcolmturnbull.com.au/media/releases/australia-network-tender-another-victim-of-the-gillard-rudd-feud/ The complete failure of the Australia Network tender reveals in full light the chronic infighting and incompetence of the Gillard Government. Consumed by the " 	australia; failure; full; gillard; incompetence; mp; network; rudd
" Liberal Party of Australia Make sure you're up-to-date with the latest news, what the Liberal Party are saying, campaigns, ads and other political news by signing up to our e-mail newsletter.   null " 	australia; latest; liberal; news; null; party; political; sure
